time,seconds_elapsed,z,y,x
1691609049559264000,1.477263916015625,0.9523500204086304,-1.4192754030227661,1.6800000667572021
1691609049569311000,1.48731103515625,1.0718802213668823,-1.142101764678955,1.597741961479187
1691609049579357000,1.49735693359375,1.185610055923462,-0.9734024405479431,1.6079769134521484
1691609049589403000,1.50740283203125,1.2564290761947632,-0.952271580696106,1.7162766456604004
1691609049599448800,1.51744873046875,1.2145977020263672,-1.0498207807540894,1.8787920475006104
1691609049609495000,1.5274951171875,1.0491971969604492,-1.220378041267395,2.085463047027588
1691609049619541000,1.537541015625,0.8142825961112976,-1.3987232446670532,2.298413038253784
1691609049629587000,1.5475869140625,0.6080482006072998,-1.5266159772872925,2.4273669719696045
1691609049639633000,1.5576328125,0.47861531376838684,-1.6062356233596802,2.4429421424865723
1691609049649678800,1.567678955078125,0.4250796437263489,-1.6509509086608887,2.3958311080932617
1691609049659725000,1.57772509765625,0.43466004729270935,-1.6850898265838623,2.326667547225952
1691609049669772000,1.58777197265625,0.47828689217567444,-1.6954361200332642,2.2499911785125732
1691609049679818000,1.59781787109375,0.49778175354003906,-1.681609034538269,2.1700990200042725
1691609049689864000,1.607864013671875,0.4944983422756195,-1.6904429197311401,2.1226766109466553
1691609049699910000,1.617909912109375,0.5181360840797424,-1.7662535905838013,2.1194803714752197
1691609049709955800,1.627955810546875,0.5620082020759583,-1.8863097429275513,2.163031816482544
1691609049720002000,1.638001953125,0.605553925037384,-2.044241189956665,2.242435932159424
1691609049730048000,1.648048095703125,0.635806143283844,-2.2247629165649414,2.3467202186584473
1691609049740094000,1.658093994140625,0.6390976905822754,-2.4044699668884277,2.4654433727264404
1691609049750140000,1.668139892578125,0.6214669942855835,-2.6244707107543945,2.638485908508301
1691609049760185900,1.678185791015625,0.622046947479248,-2.8138034343719482,2.867393732070923
1691609049770232800,1.68823291015625,0.6809818744659424,-2.9307048320770264,3.121135950088501
1691609049780279000,1.698279052734375,0.7666797637939453,-3.018416166305542,3.3825080394744873
1691609049790325000,1.708324951171875,0.8604254126548767,-3.080843925476074,3.6359167098999023
1691609049800371000,1.718370849609375,0.9629387855529785,-3.1240479946136475,3.8758325576782227
1691609049810417700,1.728417724609375,1.072873592376709,-3.1254069805145264,4.066070079803467
1691609049820463600,1.738463623046875,1.2075915336608887,-3.0540425777435303,4.165285110473633
1691609049830509600,1.748509521484375,1.3697072267532349,-2.9007959365844727,4.1658148765563965
1691609049840555800,1.7585556640625,1.5355857610702515,-2.725884437561035,4.063381671905518
1691609049850601700,1.768601806640625,1.716501235961914,-2.583540916442871,3.872514009475708
1691609049860648700,1.778648681640625,1.931501030921936,-2.4576730728149414,3.609204053878784
1691609049870694700,1.788694580078125,2.1839137077331543,-2.3283743858337402,3.258742332458496
1691609049880740600,1.79874072265625,2.4618895053863525,-2.1740026473999023,2.823972463607788
1691609049890786600,1.80878662109375,2.7545876502990723,-1.9826016426086426,2.3150837421417236
1691609049900832800,1.818832763671875,3.051830291748047,-1.7102605104446411,1.7532328367233276
1691609049910878700,1.828878662109375,3.3315327167510986,-1.3355337381362915,1.181826114654541
1691609049920924700,1.838924560546875,3.5331802368164062,-0.8624379634857178,0.6429858207702637
1691609049930970600,1.848970703125,3.6336491107940674,-0.3224593997001648,0.1438862681388855
1691609049941016600,1.8590166015625,3.6068649291992188,0.25180262327194214,-0.3188711404800415
1691609049951062800,1.869062744140625,3.501264810562134,0.7893803119659424,-0.7185125350952148
1691609049961109800,1.87910986328125,3.408912181854248,1.2317413091659546,-1.054640531539917
1691609049971155700,1.88915576171875,3.4039459228515625,1.597368836402893,-1.3597642183303833
1691609049981201700,1.89920166015625,3.5771737098693848,1.8858623504638672,-1.651646614074707
1691609049991247600,1.90924755859375,3.9763054847717285,2.055032730102539,-1.914039134979248
1691609050001293600,1.91929345703125,4.520296573638916,2.0760269165039062,-2.109205484390259
1691609050011339800,1.92933984375,5.05120325088501,1.9279087781906128,-2.1844396591186523
1691609050021385700,1.9393857421875,5.454346656799316,1.6346113681793213,-2.0956010818481445
1691609050031431700,1.949431640625,5.683408260345459,1.2967116832733154,-1.8520430326461792
1691609050041477600,1.9594775390625,5.741195201873779,0.9885284900665283,-1.480525255203247
1691609050051524600,1.969524658203125,5.658502101898193,0.7892215251922607,-1.0655264854431152
1691609050061570600,1.979570556640625,5.5165300369262695,0.6709632277488708,-0.6876023411750793
1691609050071616800,1.98961669921875,5.434900760650635,0.5860385298728943,-0.4131026268005371
1691609050081662700,1.999662841796875,5.511504650115967,0.5356599688529968,-0.3060959279537201
1691609050091708700,2.009708740234375,5.732700347900391,0.5216125845909119,-0.34602391719818115
1691609050101754600,2.019754638671875,6.006447792053223,0.53437340259552,-0.448115736246109
1691609050111800600,2.029800537109375,6.329487323760986,0.48575153946876526,-0.5045022964477539
1691609050121846800,2.0398466796875,6.670699596405029,0.25836440920829773,-0.4162394404411316
1691609050131892700,2.049892822265625,6.9037628173828125,-0.1364484280347824,-0.1047915443778038
1691609050141938700,2.059938720703125,6.855047225952148,-0.5385543704032898,0.440467894077301
1691609050151985700,2.069985595703125,6.446078300476074,-0.857058584690094,1.1517764329910278
1691609050162031600,2.080031494140625,5.871617794036865,-0.9718183279037476,1.831466555595398
1691609050172077600,2.09007763671875,5.347115516662598,-0.8679507970809937,2.3207788467407227
1691609050182123800,2.100123779296875,4.958071231842041,-0.499584436416626,2.5199856758117676
1691609050192169700,2.110169677734375,4.6664652824401855,0.11470723152160645,2.39367938041687
1691609050202215700,2.120215576171875,4.413164138793945,0.8753036856651306,2.0292868614196777
